customer_id,tenure_months,contract_type,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,support_calls_3mo,avg_data_gb_3mo,late_payments_6mo,plan_changes_6mo,churned
CUST54800,13,Month-to-month,33.74,390.27,Fiber optic,Yes,Yes,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,0,71.23,0,0,0
CUST54801,68,Two year,77.78,5146.4,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,No,Yes,Yes,0,22.36,1,0,0
CUST54802,9,One year,102.76,928.77,DSL,No,No,No,Mailed check,Yes,0,Yes,Yes,Yes,Yes,2,26.41,0,0,0
CUST54803,5,One year,26.24,124.21,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,Yes,No,No phone service,2,0.0,1,0,0
CUST54804,38,Month-to-month,31.82,1247.26,DSL,Yes,No,Yes,Credit card (auto),Yes,0,Yes,Yes,Yes,No,10,5.84,1,2,1
CUST54805,6,One year,68.2,350.47,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,No,0,0.0,0,0,0
CUST54806,6,One year,93.95,591.86,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,No,Yes,Yes,2,0.0,2,0,0
CUST54807,30,Month-to-month,53.35,1671.39,DSL,Yes,No,Yes,Electronic check,No,0,No,Yes,Yes,Yes,1,56.83,1,0,1
CUST54808,4,Two year,25.0,93.92,Fiber optic,No,No,Yes,Mailed check,Yes,0,Yes,Yes,Yes,Yes,1,39.2,0,0,0
CUST54809,28,Month-to-month,40.23,989.81,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,Yes,Yes,No,2,16.45,1,0,0
CUST54810,17,Month-to-month,48.37,789.78,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,Yes,Yes,Yes,6,0.0,0,0,0
CUST54811,11,One year,65.8,660.05,No,No internet service,No internet service,No internet service,Mailed check,Yes,1,No,Yes,Yes,Yes,0,0.0,0,0,0
CUST54812,1,One year,107.6,105.53,Fiber optic,Yes,No,Yes,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,0,11.14,0,0,0
CUST54813,23,One year,87.2,1749.32,Fiber optic,Yes,No,No,Bank transfer (auto),No,0,Yes,Yes,Yes,No,1,21.99,0,0,0
CUST54814,19,Two year,64.86,1248.09,DSL,No,No,No,Bank transfer (auto),No,0,No,Yes,Yes,Yes,4,13.23,0,2,1
CUST54815,3,Month-to-month,60.77,165.24,DSL,Yes,No,No,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,3,13.17,1,1,1
CUST54816,9,One year,114.75,1061.56,DSL,Yes,Yes,No,Electronic check,No,0,No,No,Yes,Yes,1,32.25,1,1,1
CUST54817,24,One year,93.2,1930.47,DSL,No,No,No,Electronic check,Yes,1,No,Yes,Yes,Yes,3,19.82,1,0,0
CUST54818,61,Month-to-month,65.6,3417.19,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,Yes,0,23.49,1,0,0
CUST54819,23,One year,107.64,2334.47,Fiber optic,Yes,Yes,No,Electronic check,No,0,No,No,No,No phone service,1,11.59,2,0,0
CUST54820,55,One year,94.53,5059.95,DSL,Yes,No,No,Credit card (auto),Yes,0,No,No,Yes,Yes,2,26.28,0,0,0
CUST54821,22,Month-to-month,20.87,440.27,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,Yes,3,36.12,1,0,1
CUST54822,6,Month-to-month,34.9,183.9,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,Yes,Yes,Yes,2,0.0,1,2,0
CUST54823,1,Month-to-month,35.69,34.07,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,Yes,Yes,No,1,0.0,0,1,1
CUST54824,61,Month-to-month,52.6,2856.41,Fiber optic,No,Yes,No,Credit card (auto),Yes,0,Yes,Yes,Yes,Yes,0,66.0,1,0,1
CUST54825,26,Two year,42.43,1050.93,DSL,Yes,No,No,Credit card (auto),Yes,1,Yes,No,Yes,No,3,27.85,0,0,0
CUST54826,21,Two year,50.13,976.45,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,1,Yes,Yes,Yes,No,2,44.94,0,0,0
CUST54827,27,Two year,103.63,2774.09,Fiber optic,Yes,No,No,Bank transfer (auto),No,0,Yes,Yes,Yes,Yes,0,16.74,0,0,0
CUST54828,9,One year,29.74,242.7,Fiber optic,No,No,No,Credit card (auto),No,1,Yes,No,Yes,No,3,54.8,0,0,0
CUST54829,23,Month-to-month,79.41,1662.38,Fiber optic,No,No,Yes,Credit card (auto),No,0,Yes,Yes,Yes,No,1,0.81,0,1,1
CUST54830,39,One year,101.97,4082.08,DSL,Yes,No,Yes,Credit card (auto),Yes,0,No,No,No,No phone service,3,22.73,0,1,0
CUST54831,9,Month-to-month,50.29,417.74,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,No,2,10.58,0,1,0
CUST54832,64,Month-to-month,43.8,2430.52,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,No,2,4.58,0,1,0
CUST54833,14,Month-to-month,113.36,1608.63,No,No internet service,No internet service,No internet service,Mailed check,No,1,Yes,No,Yes,Yes,1,0.0,1,1,1
CUST54834,3,Month-to-month,82.19,258.79,DSL,No,No,Yes,Electronic check,No,0,No,No,Yes,No,1,42.26,0,1,1
CUST54835,56,Month-to-month,73.33,3815.17,DSL,No,No,Yes,Bank transfer (auto),Yes,1,Yes,Yes,Yes,No,10,40.47,0,0,1
CUST54836,14,Month-to-month,103.12,1377.97,No,No internet service,No internet service,No internet service,Electronic check,No,1,Yes,Yes,Yes,Yes,2,0.0,0,0,1
CUST54837,35,Two year,35.95,1247.08,Fiber optic,No,No,No,Electronic check,No,1,No,No,No,No phone service,1,17.19,1,0,0
CUST54838,10,Month-to-month,38.27,343.83,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,Yes,Yes,Yes,9,62.67,0,0,1
CUST54839,15,One year,100.93,1392.9,DSL,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,No,1,39.41,0,0,0
CUST54840,7,Month-to-month,46.48,340.62,Fiber optic,Yes,No,Yes,Bank transfer (auto),No,0,Yes,No,Yes,No,2,63.08,2,0,0
CUST54841,4,Month-to-month,36.66,152.04,Fiber optic,No,Yes,No,Electronic check,No,0,Yes,No,Yes,Yes,1,7.95,0,0,1
CUST54842,12,Month-to-month,56.11,595.38,DSL,No,No,No,Mailed check,No,0,Yes,Yes,Yes,No,2,21.43,0,0,1
CUST54843,16,Month-to-month,63.26,1003.88,No,No internet service,No internet service,No internet service,Credit card (auto),No,1,Yes,No,Yes,No,1,0.0,0,0,0
CUST54844,15,One year,26.02,395.36,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,1,Yes,Yes,No,No phone service,3,29.98,0,1,0
CUST54845,6,Month-to-month,92.17,514.94,DSL,No,No,Yes,Mailed check,Yes,0,No,Yes,Yes,Yes,0,1.32,0,1,1
CUST54846,15,Month-to-month,108.77,1675.69,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,No,3,0.0,0,2,0
CUST54847,15,Month-to-month,68.56,879.11,DSL,No,No,No,Mailed check,No,0,Yes,Yes,Yes,Yes,1,20.54,0,0,1
CUST54848,17,Month-to-month,41.18,604.02,DSL,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,8,27.49,0,1,1
CUST54849,6,Month-to-month,42.61,231.24,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,No,Yes,Yes,No,8,0.0,0,0,0
CUST54850,16,Month-to-month,75.94,1061.13,Fiber optic,Yes,No,No,Electronic check,No,0,No,No,Yes,No,1,26.55,1,0,1
CUST54851,18,Month-to-month,39.93,742.97,DSL,No,No,No,Bank transfer (auto),No,0,No,Yes,No,No phone service,2,2.88,0,0,1
CUST54852,1,One year,91.16,90.68,DSL,No,No,No,Bank transfer (auto),Yes,0,No,Yes,No,No phone service,0,6.45,1,0,1
CUST54853,1,One year,72.38,67.15,No,No internet service,No internet service,No internet service,Mailed check,No,0,Yes,No,Yes,No,2,0.0,0,0,0
CUST54854,18,Month-to-month,70.34,1272.25,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,Yes,Yes,No,4,0.0,0,0,0
CUST54855,5,Two year,29.8,155.08,DSL,Yes,No,Yes,Credit card (auto),Yes,0,Yes,No,Yes,No,2,14.52,4,0,0
CUST54856,11,Month-to-month,64.75,606.1,DSL,No,No,No,Electronic check,No,0,No,No,Yes,Yes,1,9.78,1,1,1
CUST54857,9,Month-to-month,28.25,231.93,No,No internet service,No internet service,No internet service,Mailed check,Yes,1,Yes,No,Yes,No,0,0.0,0,1,0
CUST54858,9,Month-to-month,33.59,261.42,Fiber optic,Yes,No,Yes,Credit card (auto),No,1,No,No,Yes,No,3,36.17,1,0,0
CUST54859,63,One year,55.05,3379.72,DSL,No,No,Yes,Electronic check,Yes,0,No,Yes,Yes,No,2,59.32,1,0,0
CUST54860,5,Month-to-month,59.39,293.88,DSL,No,Yes,Yes,Mailed check,No,1,Yes,Yes,Yes,Yes,1,18.92,1,0,0
CUST54861,8,Month-to-month,42.12,302.93,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,0,4.48,0,0,1
CUST54862,6,One year,88.89,517.6,Fiber optic,No,No,No,Electronic check,No,0,No,No,Yes,No,6,27.44,0,0,1
CUST54863,17,Month-to-month,95.69,1516.02,DSL,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,No,2,35.44,1,1,0
CUST54864,12,Month-to-month,92.86,1164.87,Fiber optic,No,No,Yes,Mailed check,Yes,0,Yes,Yes,Yes,No,3,30.12,0,0,1
CUST54865,4,One year,70.41,251.66,Fiber optic,Yes,Yes,Yes,Electronic check,No,0,No,Yes,Yes,Yes,5,64.29,0,2,1
CUST54866,6,Month-to-month,66.83,371.1,Fiber optic,Yes,Yes,Yes,Electronic check,No,0,Yes,Yes,No,No phone service,1,3.34,0,0,1
CUST54867,16,One year,56.18,935.33,DSL,Yes,No,No,Mailed check,Yes,0,Yes,No,Yes,Yes,1,18.51,1,0,0
CUST54868,34,Month-to-month,106.72,3111.15,Fiber optic,No,Yes,No,Mailed check,Yes,0,Yes,Yes,Yes,No,0,42.77,0,0,0
CUST54869,26,Month-to-month,47.29,1113.8,DSL,No,No,No,Credit card (auto),Yes,1,No,No,Yes,No,1,40.86,0,0,0
CUST54870,1,One year,42.09,41.48,Fiber optic,No,No,No,Mailed check,No,0,No,No,Yes,No,2,31.57,0,0,1
CUST54871,8,Two year,70.88,581.24,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,Yes,Yes,Yes,9,0.0,0,0,0
CUST54872,57,Month-to-month,99.6,5503.39,Fiber optic,No,No,Yes,Mailed check,No,0,No,Yes,Yes,No,9,28.84,1,0,1
CUST54873,32,Month-to-month,37.26,1240.57,DSL,No,No,No,Mailed check,Yes,0,Yes,Yes,Yes,No,2,15.67,0,0,1
CUST54874,18,Month-to-month,107.17,1968.94,Fiber optic,No,Yes,Yes,Mailed check,Yes,1,No,Yes,Yes,No,3,29.23,0,0,1
CUST54875,31,Month-to-month,90.53,2662.39,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,Yes,Yes,No,2,0.0,1,0,0
CUST54876,4,One year,43.73,153.26,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,Yes,1,0.0,1,0,1
CUST54877,14,One year,48.29,645.7,DSL,No,No,Yes,Bank transfer (auto),No,0,No,No,Yes,No,4,28.44,0,1,0
CUST54878,24,One year,69.81,1506.88,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,No,No,Yes,Yes,9,45.07,0,1,0
CUST54879,11,One year,54.46,628.95,Fiber optic,Yes,No,Yes,Mailed check,No,0,No,No,Yes,No,3,5.47,0,1,0
CUST54880,3,Month-to-month,78.86,242.18,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,Yes,Yes,No,1,0.0,0,0,0
CUST54881,66,One year,104.61,5967.8,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,0,Yes,No,Yes,No,0,5.67,1,0,1
CUST54882,13,Two year,86.14,1042.51,DSL,No,Yes,No,Mailed check,Yes,0,Yes,No,Yes,No,1,3.63,0,1,0
CUST54883,15,Month-to-month,24.02,354.13,DSL,No,Yes,No,Electronic check,No,0,No,No,Yes,No,1,19.31,0,0,0
CUST54884,10,Month-to-month,72.51,746.45,Fiber optic,No,No,No,Credit card (auto),No,0,Yes,No,Yes,Yes,1,22.27,0,1,1
CUST54885,1,Two year,35.6,30.8,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,Yes,Yes,Yes,1,0.0,0,0,0
CUST54886,1,Month-to-month,38.52,33.85,DSL,Yes,No,No,Credit card (auto),No,0,No,No,No,No phone service,0,25.83,0,3,0
CUST54887,72,Month-to-month,49.53,3702.34,Fiber optic,No,No,No,Mailed check,No,0,Yes,Yes,Yes,Yes,0,15.84,1,0,0
CUST54888,1,One year,42.12,41.6,Fiber optic,No,No,Yes,Electronic check,No,0,Yes,No,Yes,No,1,46.5,1,0,1
CUST54889,36,One year,85.84,3207.11,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,0,No,No,Yes,Yes,2,9.01,0,2,0
CUST54890,14,Month-to-month,99.23,1430.82,Fiber optic,No,No,No,Mailed check,Yes,0,No,No,Yes,No,3,23.02,2,2,1
CUST54891,43,Month-to-month,88.47,3469.4,DSL,Yes,Yes,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,0,6.22,0,1,0
CUST54892,3,Month-to-month,66.46,199.73,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,1,Yes,No,Yes,No,1,0.0,0,1,1
CUST54893,21,Month-to-month,98.32,1810.31,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,No,No,No phone service,3,0.0,0,1,1
CUST54894,4,Two year,70.43,266.9,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,Yes,Yes,Yes,1,0.0,0,0,0
CUST54895,29,Month-to-month,26.53,695.55,Fiber optic,Yes,Yes,No,Electronic check,Yes,0,Yes,No,Yes,No,1,54.56,0,1,0
CUST54896,9,One year,91.07,812.03,Fiber optic,No,No,No,Electronic check,No,0,No,Yes,Yes,Yes,3,18.26,0,1,0
CUST54897,14,Month-to-month,63.21,797.23,DSL,No,No,No,Electronic check,No,0,Yes,Yes,Yes,Yes,0,18.33,0,1,1
CUST54898,5,Two year,74.2,338.34,Fiber optic,No,No,Yes,Electronic check,No,0,Yes,No,Yes,No,2,27.02,0,1,0
CUST54899,32,Month-to-month,87.71,2801.25,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,No,Yes,No,0,0.0,0,1,0
CUST54900,12,Month-to-month,96.92,1208.9,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,Yes,No,No phone service,3,14.87,0,3,1
CUST54901,10,One year,59.08,595.12,DSL,No,No,No,Mailed check,No,0,Yes,Yes,Yes,No,1,28.68,0,0,0
CUST54902,13,Month-to-month,37.75,452.54,Fiber optic,No,Yes,Yes,Electronic check,No,1,Yes,Yes,Yes,Yes,7,23.48,0,0,1
CUST54903,23,One year,51.81,1150.69,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,No,5,5.47,1,2,0
CUST54904,17,Month-to-month,68.9,1142.57,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,4,0.0,1,0,0
CUST54905,11,Two year,110.1,1158.57,DSL,No,No,No,Mailed check,No,0,No,Yes,Yes,Yes,1,14.43,1,1,0
CUST54906,1,Month-to-month,109.99,95.88,Fiber optic,No,No,Yes,Electronic check,No,0,No,No,Yes,No,3,8.09,0,0,1
CUST54907,23,Month-to-month,90.43,2174.39,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,Yes,Yes,Yes,No,1,38.01,1,0,1
CUST54908,3,One year,35.12,96.64,DSL,No,Yes,No,Electronic check,Yes,0,No,Yes,Yes,No,1,12.25,0,0,1
CUST54909,1,Month-to-month,94.46,94.45,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,Yes,No,No phone service,2,0.0,0,0,1
CUST54910,2,One year,61.56,110.37,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,No,No,No phone service,2,14.98,0,2,0
CUST54911,26,Month-to-month,44.72,1179.61,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,No,Yes,Yes,2,0.0,1,0,1
CUST54912,10,Month-to-month,102.23,941.39,DSL,Yes,No,Yes,Credit card (auto),Yes,0,No,No,Yes,No,4,27.7,0,1,0
CUST54913,15,Two year,56.21,808.38,DSL,No,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,No,1,49.32,0,0,0
CUST54914,50,Two year,116.5,5268.72,DSL,Yes,No,No,Credit card (auto),Yes,0,Yes,No,Yes,Yes,1,42.53,1,0,0
CUST54915,9,One year,31.56,251.83,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,No,Yes,No,7,0.0,1,0,1
CUST54916,9,Month-to-month,25.61,217.72,Fiber optic,No,No,No,Mailed check,No,0,No,No,Yes,No,0,54.71,0,1,0
CUST54917,11,Month-to-month,77.3,879.06,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,No,No phone service,1,0.0,0,1,0
CUST54918,30,Two year,58.46,1508.11,Fiber optic,Yes,Yes,Yes,Bank transfer (auto),No,0,Yes,No,Yes,No,3,24.18,0,0,0
CUST54919,15,One year,109.3,1560.53,DSL,Yes,No,No,Credit card (auto),Yes,0,No,Yes,Yes,No,2,41.08,0,1,0
CUST54920,33,One year,78.31,2584.87,DSL,No,Yes,Yes,Bank transfer (auto),No,0,No,No,Yes,No,1,83.84,0,2,0
CUST54921,8,Two year,116.22,848.49,No,No internet service,No internet service,No internet service,Mailed check,Yes,1,Yes,Yes,Yes,No,1,0.0,0,0,0
CUST54922,43,Month-to-month,112.79,4776.07,DSL,No,Yes,No,Bank transfer (auto),No,0,No,Yes,No,No phone service,1,34.29,0,0,0
CUST54923,12,Two year,116.45,1250.21,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,Yes,Yes,No,2,0.0,0,0,0
CUST54924,33,Month-to-month,84.35,2489.36,DSL,No,No,Yes,Credit card (auto),No,0,No,Yes,Yes,Yes,2,52.43,0,2,0
CUST54925,8,Month-to-month,102.68,712.98,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,1,Yes,No,Yes,Yes,1,0.0,0,0,0
CUST54926,12,Month-to-month,106.37,1151.41,Fiber optic,No,No,No,Credit card (auto),No,0,Yes,Yes,Yes,No,4,56.01,1,0,1
CUST54927,24,Month-to-month,61.83,1347.31,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,Yes,Yes,0,0.0,0,0,0
CUST54928,53,Month-to-month,62.64,3338.63,DSL,No,Yes,No,Credit card (auto),No,0,Yes,No,Yes,No,6,19.32,0,1,0
CUST54929,23,Month-to-month,39.67,795.6,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,No,0,5.16,0,1,0
CUST54930,24,One year,30.47,696.47,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,Yes,Yes,No,4,0.0,0,0,0
CUST54931,9,Two year,112.04,877.03,Fiber optic,Yes,No,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,1,6.92,2,1,0
CUST54932,72,Month-to-month,21.32,1500.47,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,No,Yes,Yes,2,0.0,0,1,0
CUST54933,12,Two year,32.26,389.55,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,Yes,Yes,No,No phone service,1,0.0,0,0,0
CUST54934,5,Month-to-month,100.53,481.37,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,No,1,0.0,0,0,0
CUST54935,22,Two year,41.48,946.89,DSL,No,Yes,No,Credit card (auto),Yes,0,Yes,No,Yes,Yes,2,4.64,0,0,0
CUST54936,41,Month-to-month,41.06,1631.8,DSL,Yes,No,No,Mailed check,Yes,0,No,Yes,Yes,Yes,1,36.81,2,1,0
CUST54937,4,One year,51.2,196.9,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,No,Yes,Yes,Yes,3,0.0,2,0,1
CUST54938,15,Month-to-month,31.18,477.84,Fiber optic,No,No,No,Mailed check,No,0,Yes,No,Yes,No,3,10.15,1,3,0
CUST54939,8,Month-to-month,51.51,358.65,DSL,No,Yes,No,Credit card (auto),Yes,0,Yes,Yes,Yes,No,2,50.79,0,1,0
CUST54940,7,Month-to-month,35.9,258.3,DSL,No,Yes,No,Credit card (auto),Yes,0,No,No,Yes,No,2,90.69,0,0,0
CUST54941,10,One year,82.57,824.22,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,No,1,46.47,2,0,1
CUST54942,26,Month-to-month,81.09,1921.78,Fiber optic,No,No,No,Mailed check,No,0,No,No,Yes,No,1,27.24,1,0,1
CUST54943,72,Month-to-month,78.45,5569.33,Fiber optic,No,Yes,No,Credit card (auto),Yes,0,No,No,Yes,Yes,4,9.61,0,0,1
CUST54944,17,Two year,78.47,1260.54,Fiber optic,Yes,Yes,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,1,54.6,0,0,0
CUST54945,1,Two year,82.51,77.78,DSL,No,No,No,Electronic check,Yes,0,Yes,No,Yes,No,1,28.88,1,1,0
CUST54946,10,Month-to-month,50.36,488.56,Fiber optic,Yes,Yes,No,Mailed check,No,0,Yes,No,Yes,Yes,0,22.26,1,0,0
CUST54947,20,Month-to-month,59.11,1195.05,DSL,Yes,No,Yes,Credit card (auto),No,0,Yes,Yes,Yes,No,6,3.4,0,1,0
CUST54948,1,Month-to-month,23.81,24.28,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,3,0.0,0,0,1
CUST54949,72,Two year,117.44,8026.97,Fiber optic,No,Yes,Yes,Credit card (auto),No,0,Yes,Yes,Yes,Yes,1,80.58,0,1,0
CUST54950,68,Two year,90.42,5605.65,Fiber optic,No,No,Yes,Bank transfer (auto),No,0,No,No,Yes,Yes,1,2.07,0,0,0
CUST54951,20,Month-to-month,49.04,881.94,Fiber optic,No,No,Yes,Credit card (auto),No,0,Yes,No,No,No phone service,2,14.27,0,1,1
CUST54952,5,One year,108.75,553.77,DSL,No,Yes,Yes,Electronic check,No,1,No,Yes,No,No phone service,1,56.27,0,1,1
CUST54953,72,Month-to-month,80.84,5962.34,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,No,No,Yes,No,6,28.72,0,0,0
CUST54954,10,Month-to-month,108.14,919.95,Fiber optic,No,Yes,No,Credit card (auto),Yes,0,No,No,Yes,Yes,2,28.7,1,1,1
CUST54955,69,Two year,59.7,4027.15,DSL,No,No,Yes,Bank transfer (auto),Yes,1,Yes,Yes,Yes,No,1,63.78,0,0,0
CUST54956,10,Month-to-month,95.07,815.92,Fiber optic,Yes,No,Yes,Mailed check,No,0,No,No,Yes,No,2,7.02,1,0,0
CUST54957,10,Month-to-month,79.17,773.53,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,No,Yes,No,1,0.0,0,1,0
CUST54958,60,One year,80.21,4542.53,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,Yes,Yes,Yes,2,0.0,0,2,0
CUST54959,72,Month-to-month,86.99,6348.73,No,No internet service,No internet service,No internet service,Mailed check,No,0,No,No,Yes,Yes,0,0.0,0,0,1
CUST54960,23,Month-to-month,115.42,2495.16,DSL,Yes,Yes,No,Credit card (auto),No,0,No,No,Yes,Yes,0,25.51,0,2,0
CUST54961,6,Month-to-month,62.06,340.55,Fiber optic,No,Yes,No,Mailed check,Yes,0,Yes,Yes,Yes,No,2,59.56,0,0,1
CUST54962,12,Two year,73.2,803.03,DSL,No,No,Yes,Credit card (auto),No,0,No,Yes,Yes,Yes,2,24.83,1,1,0
CUST54963,1,One year,50.48,50.52,No,No internet service,No internet service,No internet service,Mailed check,No,0,No,Yes,Yes,Yes,6,0.0,0,1,0
CUST54964,11,Month-to-month,65.99,656.51,DSL,No,No,Yes,Credit card (auto),Yes,0,Yes,Yes,No,No phone service,0,12.04,0,3,1
CUST54965,5,One year,65.65,341.56,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,1,Yes,Yes,Yes,Yes,1,47.69,1,1,0
CUST54966,15,Two year,67.16,890.51,DSL,No,Yes,No,Electronic check,No,0,Yes,Yes,Yes,No,3,63.48,0,0,1
CUST54967,9,One year,115.39,916.23,Fiber optic,No,No,No,Electronic check,No,1,No,Yes,Yes,No,4,22.42,1,2,0
CUST54968,24,Month-to-month,27.61,692.94,Fiber optic,No,Yes,Yes,Credit card (auto),No,0,No,No,Yes,No,1,33.17,0,1,1
CUST54969,1,Month-to-month,51.65,49.84,Fiber optic,No,Yes,No,Electronic check,Yes,0,No,No,Yes,No,1,42.84,0,0,1
CUST54970,9,Month-to-month,105.08,969.24,DSL,Yes,Yes,Yes,Mailed check,Yes,0,No,Yes,Yes,Yes,2,19.7,0,1,0
CUST54971,45,One year,99.29,4447.78,DSL,Yes,No,No,Credit card (auto),No,0,No,Yes,Yes,No,2,10.11,0,1,0
CUST54972,4,Month-to-month,73.11,269.97,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,Yes,No,No phone service,1,42.02,0,0,0
CUST54973,8,Month-to-month,66.42,502.64,Fiber optic,Yes,No,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,1,9.02,1,1,1
CUST54974,9,One year,71.12,621.84,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,No,Yes,Yes,1,0.0,1,0,1
CUST54975,1,Month-to-month,86.59,79.4,DSL,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,Yes,0,45.73,0,0,1
CUST54976,6,One year,90.95,552.63,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,No,Yes,No,1,0.0,0,0,0
CUST54977,7,One year,96.99,643.01,Fiber optic,Yes,Yes,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,1,39.42,0,0,0
CUST54978,20,Two year,84.99,1713.17,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,1,Yes,No,Yes,No,0,0.0,3,0,0
CUST54979,67,Month-to-month,52.81,3420.94,DSL,No,No,No,Credit card (auto),No,0,No,No,Yes,No,0,60.64,2,0,1
CUST54980,70,One year,82.1,5909.62,Fiber optic,No,No,No,Electronic check,Yes,1,Yes,No,Yes,No,1,23.01,0,0,0
CUST54981,20,Month-to-month,106.52,1850.07,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,Yes,Yes,Yes,Yes,1,8.76,0,0,0
CUST54982,1,One year,35.77,33.67,Fiber optic,No,Yes,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,2,4.95,0,0,0
CUST54983,28,Month-to-month,59.37,1498.48,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,No,Yes,No,0,30.52,1,0,1
CUST54984,1,Month-to-month,70.11,65.43,DSL,No,No,Yes,Bank transfer (auto),No,1,Yes,No,Yes,Yes,1,17.14,1,0,1
CUST54985,16,Month-to-month,109.61,1723.6,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,1,No,Yes,Yes,No,8,0.0,0,0,0
CUST54986,30,Month-to-month,31.77,845.05,DSL,No,No,No,Electronic check,Yes,0,No,No,Yes,No,2,21.55,0,0,1
